conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,case_folding,tokenize,sentiment
1833083098323677406,Mon Sep 09 10:00:42 +0000 2024,0,Kiper naturalisasi Timnas Indonesia Maarten Paes mengaku tak sabar merasakan atmosfer Stadion Utama Gelora Bung Karno (SUGBK) Selengkapnya https://t.co/AK9bc18Llk,1833083098323677406,,,in,Indonesia,0,0,0,https://x.com/BolaSportcom/status/1833083098323677406,78239324,BolaSportcom,Kiper naturalisasi Timnas Indonesia Maarten Paes mengaku tak sabar merasakan atmosfer Stadion Utama Gelora Bung Karno SUGBK Selengkapnya ,kiper naturalisasi timnas indonesia maarten paes mengaku tak sabar merasakan atmosfer stadion utama gelora bung karno sugbk selengkapnya ,"['kiper', 'naturalisasi', 'timnas', 'indonesia', 'maarten', 'paes', 'mengaku', 'tak', 'sabar', 'merasakan', 'atmosfer', 'stadion', 'utama', 'gelora', 'bung', 'karno', 'sugbk', 'selengkapnya']",2
1833062580988096839,Mon Sep 09 08:39:10 +0000 2024,3,Timnas Indonesia kembali bakal mendapat tambahan amunisi. Dua pemain diaspora Mees Hilgers dan Eliano Reijnders telah dipastikan bakal menjalani proses naturalisasi untuk bisa bergabung dengan Skuad Garuda julukan Timnas Indonesia. https://t.co/frfo8XpktI #Update,1833062580988096839,,,in,,0,0,0,https://x.com/Bolanet/status/1833062580988096839,85537477,Bolanet,Timnas Indonesia kembali bakal mendapat tambahan amunisi Dua pemain diaspora Mees Hilgers dan Eliano Reijnders telah dipastikan bakal menjalani proses naturalisasi untuk bisa bergabung dengan Skuad Garuda julukan Timnas Indonesia  Update,timnas indonesia kembali bakal mendapat tambahan amunisi dua pemain diaspora mees hilgers dan eliano reijnders telah dipastikan bakal menjalani proses naturalisasi untuk bisa bergabung dengan skuad garuda julukan timnas indonesia  update,"['timnas', 'indonesia', 'kembali', 'bakal', 'mendapat', 'tambahan', 'amunisi', 'dua', 'pemain', 'diaspora', 'mees', 'hilgers', 'dan', 'eliano', 'reijnders', 'telah', 'dipastikan', 'bakal', 'menjalani', 'proses', 'naturalisasi', 'untuk', 'bisa', 'bergabung', 'dengan', 'skuad', 'garuda', 'julukan', 'timnas', 'indonesia', 'update']",2
1833058031372050769,Mon Sep 09 08:21:05 +0000 2024,4,Starting XI Timnas Indonesia dengan 100 Persen Pemain Naturalisasi: Optimis Tembus Piala Dunia 2026? https://t.co/cg0TOY6mK1,1833058031372050769,,,in,,0,0,0,https://x.com/Bolanet/status/1833058031372050769,85537477,Bolanet,Starting XI Timnas Indonesia dengan  Persen Pemain Naturalisasi Optimis Tembus Piala Dunia  ,starting xi timnas indonesia dengan  persen pemain naturalisasi optimis tembus piala dunia  ,"['starting', 'xi', 'timnas', 'indonesia', 'dengan', 'persen', 'pemain', 'naturalisasi', 'optimis', 'tembus', 'piala', 'dunia']",3
1833016421917552836,Mon Sep 09 05:35:45 +0000 2024,2,Pantesan Semangat Bela Timnas Indonesia! Beginilah Silsilah Keluarga Pemain Sepak Bola Naturalisasi Untuk Negara Salah Satunya Rafael Struick https://t.co/ql56W7L0qc,1833016421917552836,,,in,"Sumatera Utara, Indonesia",0,0,0,https://x.com/RedaksiT648/status/1833016421917552836,1803971049027248129,RedaksiT648,Pantesan Semangat Bela Timnas Indonesia Beginilah Silsilah Keluarga Pemain Sepak Bola Naturalisasi Untuk Negara Salah Satunya Rafael Struick ,pantesan semangat bela timnas indonesia beginilah silsilah keluarga pemain sepak bola naturalisasi untuk negara salah satunya rafael struick ,"['pantesan', 'semangat', 'bela', 'timnas', 'indonesia', 'beginilah', 'silsilah', 'keluarga', 'pemain', 'sepak', 'bola', 'naturalisasi', 'untuk', 'negara', 'salah', 'satunya', 'rafael', 'struick']",2
1832744990901981387,Mon Sep 09 05:30:27 +0000 2024,0,@erickthohir Naturalisasi Indonesia terbukti berhasil saya usul agar PSSI buat program perkawinan silang pria indo dengan wanita dari Eropa Rusia Turki korea dan jepang agar anak anak nya jago main bola. Saya siap jadi yang pertama ikut program itu‼️,1833015087466270973,,erickthohir,in,,0,0,0,https://x.com/ryan_papaazzam/status/1833015087466270973,2606134873,ryan_papaazzam, Naturalisasi Indonesia terbukti berhasil saya usul agar PSSI buat program perkawinan silang pria indo dengan wanita dari Eropa Rusia Turki korea dan jepang agar anak anak nya jago main bola Saya siap jadi yang pertama ikut program itu, naturalisasi indonesia terbukti berhasil saya usul agar pssi buat program perkawinan silang pria indo dengan wanita dari eropa rusia turki korea dan jepang agar anak anak nya jago main bola saya siap jadi yang pertama ikut program itu,"['naturalisasi', 'indonesia', 'terbukti', 'berhasil', 'saya', 'usul', 'agar', 'pssi', 'buat', 'program', 'perkawinan', 'silang', 'pria', 'indo', 'dengan', 'wanita', 'dari', 'eropa', 'rusia', 'turki', 'korea', 'dan', 'jepang', 'agar', 'anak', 'anak', 'nya', 'jago', 'main', 'bola', 'saya', 'siap', 'jadi', 'yang', 'pertama', 'ikut', 'program', 'itu']",3
1832587725620572320,Mon Sep 09 04:27:23 +0000 2024,0,@pray_thekid lebih baik begini namanya juga industri sepak bola. naturalisasi juga gak sembarangan harus punya darah Indonesia. daripada isinya lokal semua tapi titipan kita mau yg maju sepakbolanya bukan pejabatnya.,1832999217260069365,,pray_thekid,in,"Gunungkidul, Yogyakarta",0,0,0,https://x.com/alfiandietra/status/1832999217260069365,1134117068,alfiandietra, lebih baik begini namanya juga industri sepak bola naturalisasi juga gak sembarangan harus punya darah Indonesia daripada isinya lokal semua tapi titipan kita mau yg maju sepakbolanya bukan pejabatnya, lebih baik begini namanya juga industri sepak bola naturalisasi juga gak sembarangan harus punya darah indonesia daripada isinya lokal semua tapi titipan kita mau yg maju sepakbolanya bukan pejabatnya,"['lebih', 'baik', 'begini', 'namanya', 'juga', 'industri', 'sepak', 'bola', 'naturalisasi', 'juga', 'gak', 'sembarangan', 'harus', 'punya', 'darah', 'indonesia', 'daripada', 'isinya', 'lokal', 'semua', 'tapi', 'titipan', 'kita', 'mau', 'yg', 'maju', 'sepakbolanya', 'bukan', 'pejabatnya']",3
1832587725620572320,Mon Sep 09 04:11:19 +0000 2024,0,@pray_thekid Sedih Krn kebanyakan pemain naturalisasi bukan asli pribumi...sekian bxk penduduk Indonesia masa GK da yg jago main bola..,1832995171874566500,,pray_thekid,in,,0,0,0,https://x.com/76Igbw/status/1832995171874566500,1552211206760714245,76Igbw, Sedih Krn kebanyakan pemain naturalisasi bukan asli pribumisekian bxk penduduk Indonesia masa GK da yg jago main bola, sedih krn kebanyakan pemain naturalisasi bukan asli pribumisekian bxk penduduk indonesia masa gk da yg jago main bola,"['sedih', 'krn', 'kebanyakan', 'pemain', 'naturalisasi', 'bukan', 'asli', 'pribumisekian', 'bxk', 'penduduk', 'indonesia', 'masa', 'gk', 'da', 'yg', 'jago', 'main', 'bola']",1
1832587725620572320,Mon Sep 09 03:30:31 +0000 2024,0,@pray_thekid Banyak yang gak ngerti bola yg asal komen hadeh belajar lagi dan tolong ya cari di google apa beda pemain naturalisasi dan diaspora keturunan? Mereka semua ini tuh diaspora keturunan indonesia artinya keluarganya ada yg asli Indonesia entah kakek/nenek atau buyutnya,1832984904159895665,,pray_thekid,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/haloayra/status/1832984904159895665,1661876989194833922,haloayra, Banyak yang gak ngerti bola yg asal komen hadeh belajar lagi dan tolong ya cari di google apa beda pemain naturalisasi dan diaspora keturunan Mereka semua ini tuh diaspora keturunan indonesia artinya keluarganya ada yg asli Indonesia entah kakeknenek atau buyutnya, banyak yang gak ngerti bola yg asal komen hadeh belajar lagi dan tolong ya cari di google apa beda pemain naturalisasi dan diaspora keturunan mereka semua ini tuh diaspora keturunan indonesia artinya keluarganya ada yg asli indonesia entah kakeknenek atau buyutnya,"['banyak', 'yang', 'gak', 'ngerti', 'bola', 'yg', 'asal', 'komen', 'hadeh', 'belajar', 'lagi', 'dan', 'tolong', 'ya', 'cari', 'di', 'google', 'apa', 'beda', 'pemain', 'naturalisasi', 'dan', 'diaspora', 'keturunan', 'mereka', 'semua', 'ini', 'tuh', 'diaspora', 'keturunan', 'indonesia', 'artinya', 'keluarganya', 'ada', 'yg', 'asli', 'indonesia', 'entah', 'kakeknenek', 'atau', 'buyutnya']",3
1832587725620572320,Mon Sep 09 02:52:59 +0000 2024,1,@pray_thekid biasa aja urusan bola digedein urusan rakyat dibiarin bayangin kalau seandainya uang buat naturalisasi+gaji pemain bisa di alihkan utk perkembangan sepaak bola di Indonesia memang memerlukan waktu lama tp termasuk investasi jangka panjang perlu ngurusin mafia bola yg msh bnyak,1832975461938593944,,pray_thekid,in,,0,1,0,https://x.com/nyokkkkkk/status/1832975461938593944,1654876965042810880,nyokkkkkk, biasa aja urusan bola digedein urusan rakyat dibiarin bayangin kalau seandainya uang buat naturalisasigaji pemain bisa di alihkan utk perkembangan sepaak bola di Indonesia memang memerlukan waktu lama tp termasuk investasi jangka panjang perlu ngurusin mafia bola yg msh bnyak, biasa aja urusan bola digedein urusan rakyat dibiarin bayangin kalau seandainya uang buat naturalisasigaji pemain bisa di alihkan utk perkembangan sepaak bola di indonesia memang memerlukan waktu lama tp termasuk investasi jangka panjang perlu ngurusin mafia bola yg msh bnyak,"['biasa', 'aja', 'urusan', 'bola', 'digedein', 'urusan', 'rakyat', 'dibiarin', 'bayangin', 'kalau', 'seandainya', 'uang', 'buat', 'naturalisasigaji', 'pemain', 'bisa', 'di', 'alihkan', 'utk', 'perkembangan', 'sepaak', 'bola', 'di', 'indonesia', 'memang', 'memerlukan', 'waktu', 'lama', 'tp', 'termasuk', 'investasi', 'jangka', 'panjang', 'perlu', 'ngurusin', 'mafia', 'bola', 'yg', 'msh', 'bnyak']",1
1832974898676801685,Mon Sep 09 02:50:45 +0000 2024,1,https://t.co/sMPYbxGrLL Pemain Naturalisasi Indonesia Saat Melawan Arab Saudi #sepakbola #sepakboalasia #sepakboladunia #sepakbolaterdepan #sepakbolaterkini #sepakbolaternama #pssi #ligaeropa #ligainggris #arabsaudi https://t.co/az4mWZAzjd,1832974898676801685,https://pbs.twimg.com/media/GXAI83eboAElZM3.jpg,,in,,0,0,0,https://x.com/BandarBolaTop/status/1832974898676801685,1333880876707397634,BandarBolaTop, Pemain Naturalisasi Indonesia Saat Melawan Arab Saudi sepakbola sepakboalasia sepakboladunia sepakbolaterdepan sepakbolaterkini sepakbolaternama pssi ligaeropa ligainggris arabsaudi , pemain naturalisasi indonesia saat melawan arab saudi sepakbola sepakboalasia sepakboladunia sepakbolaterdepan sepakbolaterkini sepakbolaternama pssi ligaeropa ligainggris arabsaudi ,"['pemain', 'naturalisasi', 'indonesia', 'saat', 'melawan', 'arab', 'saudi', 'sepakbola', 'sepakboalasia', 'sepakboladunia', 'sepakbolaterdepan', 'sepakbolaterkini', 'sepakbolaternama', 'pssi', 'ligaeropa', 'ligainggris', 'arabsaudi']",2
1832587725620572320,Mon Sep 09 02:31:07 +0000 2024,0,@pray_thekid hal biasa di dunia sepak bola. indonesia naturalisasinya ada jalur keturunan negara2 langganan piala dunia diluar sana banyak yg naturalisasi tanpa ada darah keturunan.,1832969958634234015,,pray_thekid,in,,0,0,0,https://x.com/potongxx/status/1832969958634234015,2988989652,potongxx, hal biasa di dunia sepak bola indonesia naturalisasinya ada jalur keturunan negara langganan piala dunia diluar sana banyak yg naturalisasi tanpa ada darah keturunan, hal biasa di dunia sepak bola indonesia naturalisasinya ada jalur keturunan negara langganan piala dunia diluar sana banyak yg naturalisasi tanpa ada darah keturunan,"['hal', 'biasa', 'di', 'dunia', 'sepak', 'bola', 'indonesia', 'naturalisasinya', 'ada', 'jalur', 'keturunan', 'negara', 'langganan', 'piala', 'dunia', 'diluar', 'sana', 'banyak', 'yg', 'naturalisasi', 'tanpa', 'ada', 'darah', 'keturunan']",3
1832319218211025054,Mon Sep 09 01:18:01 +0000 2024,0,@Mah5Utari Bener juga kang.. saya bangga dengan penampilan Indonesia saat ini.. kalau bisa memang harusnya proyek naturalisasi ini dibarengi dengan perbaikan pendidikan sepak bola lokal.. karna kalo talenta pemain² yg berdarah indonesia di luar sana sudah habis..,1832951562316222589,,Mah5Utari,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/probomp/status/1832951562316222589,251557017,probomp, Bener juga kang saya bangga dengan penampilan Indonesia saat ini kalau bisa memang harusnya proyek naturalisasi ini dibarengi dengan perbaikan pendidikan sepak bola lokal karna kalo talenta pemain yg berdarah indonesia di luar sana sudah habis, bener juga kang saya bangga dengan penampilan indonesia saat ini kalau bisa memang harusnya proyek naturalisasi ini dibarengi dengan perbaikan pendidikan sepak bola lokal karna kalo talenta pemain yg berdarah indonesia di luar sana sudah habis,"['bener', 'juga', 'kang', 'saya', 'bangga', 'dengan', 'penampilan', 'indonesia', 'saat', 'ini', 'kalau', 'bisa', 'memang', 'harusnya', 'proyek', 'naturalisasi', 'ini', 'dibarengi', 'dengan', 'perbaikan', 'pendidikan', 'sepak', 'bola', 'lokal', 'karna', 'kalo', 'talenta', 'pemain', 'yg', 'berdarah', 'indonesia', 'di', 'luar', 'sana', 'sudah', 'habis']",3
1832587725620572320,Mon Sep 09 00:44:57 +0000 2024,0,@pray_thekid Seneng aja. Sepak bola olahraga yg menuntut kelebihan fisik kecerdasan teknikal. Pemain indo belum selevel pemain diaspora dalam hal tersebut. Program naturalisasi adalah cara cepat untuk indonesia bisa bersaing di level dunia sekaligus mendongkrak kualitas pemain lokal kita.,1832943240531587408,,pray_thekid,in,"Talok, Indonesia",0,0,0,https://x.com/entrasolcoklat/status/1832943240531587408,742189873876992000,entrasolcoklat, Seneng aja Sepak bola olahraga yg menuntut kelebihan fisik kecerdasan teknikal Pemain indo belum selevel pemain diaspora dalam hal tersebut Program naturalisasi adalah cara cepat untuk indonesia bisa bersaing di level dunia sekaligus mendongkrak kualitas pemain lokal kita, seneng aja sepak bola olahraga yg menuntut kelebihan fisik kecerdasan teknikal pemain indo belum selevel pemain diaspora dalam hal tersebut program naturalisasi adalah cara cepat untuk indonesia bisa bersaing di level dunia sekaligus mendongkrak kualitas pemain lokal kita,"['seneng', 'aja', 'sepak', 'bola', 'olahraga', 'yg', 'menuntut', 'kelebihan', 'fisik', 'kecerdasan', 'teknikal', 'pemain', 'indo', 'belum', 'selevel', 'pemain', 'diaspora', 'dalam', 'hal', 'tersebut', 'program', 'naturalisasi', 'adalah', 'cara', 'cepat', 'untuk', 'indonesia', 'bisa', 'bersaing', 'di', 'level', 'dunia', 'sekaligus', 'mendongkrak', 'kualitas', 'pemain', 'lokal', 'kita']",3
1832751553150874045,Sun Sep 08 22:49:06 +0000 2024,0,@mpujayaprema Hasil naturalisasi terbukti membuat sepak bola kita maju mpu. Gimana kalo Presiden Menteri DPR dan pejabat kita naturalisasi saja biar Indonesia semakin maju.,1832914084993655246,,mpujayaprema,in,"Jepara, Indonesia",0,1,0,https://x.com/Sri_nuryantiK/status/1832914084993655246,918868911545753600,Sri_nuryantiK, Hasil naturalisasi terbukti membuat sepak bola kita maju mpu Gimana kalo Presiden Menteri DPR dan pejabat kita naturalisasi saja biar Indonesia semakin maju, hasil naturalisasi terbukti membuat sepak bola kita maju mpu gimana kalo presiden menteri dpr dan pejabat kita naturalisasi saja biar indonesia semakin maju,"['hasil', 'naturalisasi', 'terbukti', 'membuat', 'sepak', 'bola', 'kita', 'maju', 'mpu', 'gimana', 'kalo', 'presiden', 'menteri', 'dpr', 'dan', 'pejabat', 'kita', 'naturalisasi', 'saja', 'biar', 'indonesia', 'semakin', 'maju']",3
1832587725620572320,Sun Sep 08 22:41:40 +0000 2024,0,@pray_thekid Banggalah. 1. Naturalisasi lumrah di dunia sepak bola (Yg suka nonton bola pasti tau) 2. Naturalisasi di Indonesia punya syrat khusus yg jdikan beda dgn negara² lain 3. Pemain naturalisasi wajib melepas kewarganegaraan lamanya 4. Kl sdh di naturalisasi berarti 100% org Indonesia,1832912214149534043,,pray_thekid,in,"Kongolam, Nigeria",0,0,0,https://x.com/Suara_Lambung/status/1832912214149534043,1102591931102576640,Suara_Lambung, Banggalah  Naturalisasi lumrah di dunia sepak bola Yg suka nonton bola pasti tau  Naturalisasi di Indonesia punya syrat khusus yg jdikan beda dgn negara lain  Pemain naturalisasi wajib melepas kewarganegaraan lamanya  Kl sdh di naturalisasi berarti  org Indonesia, banggalah  naturalisasi lumrah di dunia sepak bola yg suka nonton bola pasti tau  naturalisasi di indonesia punya syrat khusus yg jdikan beda dgn negara lain  pemain naturalisasi wajib melepas kewarganegaraan lamanya  kl sdh di naturalisasi berarti  org indonesia,"['banggalah', 'naturalisasi', 'lumrah', 'di', 'dunia', 'sepak', 'bola', 'yg', 'suka', 'nonton', 'bola', 'pasti', 'tau', 'naturalisasi', 'di', 'indonesia', 'punya', 'syrat', 'khusus', 'yg', 'jdikan', 'beda', 'dgn', 'negara', 'lain', 'pemain', 'naturalisasi', 'wajib', 'melepas', 'kewarganegaraan', 'lamanya', 'kl', 'sdh', 'di', 'naturalisasi', 'berarti', 'org', 'indonesia']",3
1832587725620572320,Sun Sep 08 22:15:32 +0000 2024,0,@pray_thekid Nggak mgkn naturalisasi jangka panjang ini mgkn langkah awal untuk memajukan sepak bola Indonesia agar pemain lokal bisa belajar dari pemain naturalisasi,1832905638894309480,,pray_thekid,in,,0,0,0,https://x.com/salsacopy31319/status/1832905638894309480,1826231670158270464,salsacopy31319, Nggak mgkn naturalisasi jangka panjang ini mgkn langkah awal untuk memajukan sepak bola Indonesia agar pemain lokal bisa belajar dari pemain naturalisasi, nggak mgkn naturalisasi jangka panjang ini mgkn langkah awal untuk memajukan sepak bola indonesia agar pemain lokal bisa belajar dari pemain naturalisasi,"['nggak', 'mgkn', 'naturalisasi', 'jangka', 'panjang', 'ini', 'mgkn', 'langkah', 'awal', 'untuk', 'memajukan', 'sepak', 'bola', 'indonesia', 'agar', 'pemain', 'lokal', 'bisa', 'belajar', 'dari', 'pemain', 'naturalisasi']",3
1832781647194005813,Sun Sep 08 14:02:50 +0000 2024,1,Situasi naturalisasi ini boleh jg dijadiin judul skripsi mahasiswa sejarah Peran Perempuan Pribumi dalam Perkembangan Sepak Bola Indonesia ,1832781647194005813,,,in,,0,0,0,https://x.com/jegersan/status/1832781647194005813,100383112,jegersan,Situasi naturalisasi ini boleh jg dijadiin judul skripsi mahasiswa sejarah Peran Perempuan Pribumi dalam Perkembangan Sepak Bola Indonesia ,situasi naturalisasi ini boleh jg dijadiin judul skripsi mahasiswa sejarah peran perempuan pribumi dalam perkembangan sepak bola indonesia ,"['situasi', 'naturalisasi', 'ini', 'boleh', 'jg', 'dijadiin', 'judul', 'skripsi', 'mahasiswa', 'sejarah', 'peran', 'perempuan', 'pribumi', 'dalam', 'perkembangan', 'sepak', 'bola', 'indonesia']",2
1832762417606181057,Sun Sep 08 12:46:26 +0000 2024,0,Mees Hilgers dan Eliano Reijnders sudah pulang ke Belanda. Lalu bagaimana proses naturalisasi kedua pemain tersebut untuk membela timnas Indonesia? 🇮🇩 https://t.co/7GYOrcTah7,1832762417606181057,,,in,Indonesia,0,0,0,https://x.com/BolaSportcom/status/1832762417606181057,78239324,BolaSportcom,Mees Hilgers dan Eliano Reijnders sudah pulang ke Belanda Lalu bagaimana proses naturalisasi kedua pemain tersebut untuk membela timnas Indonesia  ,mees hilgers dan eliano reijnders sudah pulang ke belanda lalu bagaimana proses naturalisasi kedua pemain tersebut untuk membela timnas indonesia  ,"['mees', 'hilgers', 'dan', 'eliano', 'reijnders', 'sudah', 'pulang', 'ke', 'belanda', 'lalu', 'bagaimana', 'proses', 'naturalisasi', 'kedua', 'pemain', 'tersebut', 'untuk', 'membela', 'timnas', 'indonesia']",2
1832629725065248960,Sun Sep 08 12:39:43 +0000 2024,1,@liaasister Kalo org2 pinter amanah yg keturunan Indonesia yg bertebaran diluar negeri dinaturilasi jadi WNI utk dijadikan pejabat2 utk mengelola negeri ini bagus kali ya seperti sepak bola Indonesia yg bisa menampilkan sepakbola dunia krn naturalisasi pemain,1832760730518495583,,liaasister,in,,0,1,0,https://x.com/youl_af/status/1832760730518495583,198407927,youl_af, Kalo org pinter amanah yg keturunan Indonesia yg bertebaran diluar negeri dinaturilasi jadi WNI utk dijadikan pejabat utk mengelola negeri ini bagus kali ya seperti sepak bola Indonesia yg bisa menampilkan sepakbola dunia krn naturalisasi pemain, kalo org pinter amanah yg keturunan indonesia yg bertebaran diluar negeri dinaturilasi jadi wni utk dijadikan pejabat utk mengelola negeri ini bagus kali ya seperti sepak bola indonesia yg bisa menampilkan sepakbola dunia krn naturalisasi pemain,"['kalo', 'org', 'pinter', 'amanah', 'yg', 'keturunan', 'indonesia', 'yg', 'bertebaran', 'diluar', 'negeri', 'dinaturilasi', 'jadi', 'wni', 'utk', 'dijadikan', 'pejabat', 'utk', 'mengelola', 'negeri', 'ini', 'bagus', 'kali', 'ya', 'seperti', 'sepak', 'bola', 'indonesia', 'yg', 'bisa', 'menampilkan', 'sepakbola', 'dunia', 'krn', 'naturalisasi', 'pemain']",3
